"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RRAS2",656.695983921151,-0.606526683086244,0.11251126930106,-5.3908082883972,7.0141472479378e-08,2.48838815269134e-06
"COG6",285.916864191926,0.480940310551463,0.159830896731161,3.0090571997504,0.00262059772607016,0.023347143377716
"ETNK1",1045.65209398695,0.339255424297883,0.0949919034092095,3.57141411133143,0.000355058986668919,0.00442059603779743
"CENPN",1234.50656178219,-0.457899551115978,0.083590704292596,-5.47787645756845,4.30460494505334e-08,1.5898126770947e-06
"KRIT1",748.39270709875,0.410640184364769,0.100978253857232,4.06661997686502,4.76999328967354e-05,0.000806956104241617
"ZNF160",755.868654789625,0.289113978533703,0.103483032340577,2.79382979020357,0.00520878869556873,0.0405638005576234
"ARL4C",1038.35535033125,-0.514538481311992,0.0914392062278118,-5.62711010450015,1.83253764346372e-08,7.16935082806477e-07
"CLOCK",859.932099617557,0.347618146516456,0.0994340851412578,3.49596565425854,0.000472349494086364,0.00567392632580926
"CLCN4",613.732540719081,-0.303889270625823,0.111568771504349,-2.72378432179813,0.00645386376254626,0.0480664736807245
"OXR1",905.98369353037,0.329515717334462,0.0984301513034667,3.34771117356655,0.000814818827007495,0.0089116870162654
"TMEM167A",1270.72886207807,0.437411338913132,0.0808256146131899,5.41179106408862,6.23974690787849e-08,2.23790455265709e-06
"RAB30",911.022898903644,0.333787832016888,0.0957041291296662,3.48770565128544,0.000487184098385783,0.00581403151212099
"ALMS1",927.192786946712,0.332767511540385,0.104249273476091,3.19203674466568,0.00141273359493553,0.0140393947014778
"BCL7B",439.030376282026,-0.468449592762836,0.130300532979849,-3.59514717284605,0.000324208245619521,0.00409835659660539
"HADH",1082.28768066269,-0.265042855769394,0.0908751808014125,-2.91655932271085,0.00353915413847241,0.0297373070140916
"MMP16",3231.9098973817,0.417724403228027,0.06909667528475,6.04550655305149,1.48941296282425e-09,7.22657328727177e-08
"PTMA",4469.92873386089,-0.322888300571567,0.0534939942750108,-6.03597291523249,1.58007756306819e-09,7.59204258215966e-08
"SLC7A1",2475.71314007516,-0.6614107677649,0.06359630023877,-10.4001453745211,2.47555228368755e-25,9.21567840368255e-23
"NUAK1",1191.4785820605,0.226548540179617,0.0835503906611645,2.7115198191996,0.00669755370298617,0.049508877186077
"ANP32B",1641.22079804795,-0.243442160305258,0.0782592378844482,-3.11071468220412,0.00186635175086563,0.0176607549044627
"GLMP",623.087729389413,0.31952427057884,0.109906717410113,2.90723149692978,0.00364643234853482,0.0304320298362544
"SOCS6",1257.04150456417,0.281542982411679,0.0832343798297551,3.38253235006421,0.000718208184104881,0.0080235040702823
"RC3H2",2218.13125229082,0.307815322584903,0.0718609586371596,4.28348477981103,1.8398869012027e-05,0.000355687510705163
"REV3L",926.322101208666,0.71941760659518,0.0979392209975864,7.34555165200782,2.04912176374108e-13,2.15768161888396e-11
"GID4",312.581715512647,-0.534378987511538,0.152348862195589,-3.5076007776513,0.000452167052272392,0.00548474201396095
"FEN1",1014.12792174026,-0.379024573847234,0.090411058730779,-4.1922368697824,2.76217370660319e-05,0.000508178352192535
"ZNF680",226.098997629696,0.56335454876245,0.177785812591591,3.16872612358888,0.0015310859629969,0.0150943116152822
"RAB1B",2697.79995582513,-0.379017837252473,0.0659455541286475,-5.74743577881051,9.06069958083733e-09,3.6906503889353e-07
"CDC45",390.472557258303,-0.564084744778003,0.136631016298732,-4.12852630433986,3.65095678449693e-05,0.000645306611659832
"DTYMK",584.586979508295,-0.442718748363526,0.11411345910588,-3.87963656375317,0.000104612654761971,0.00159056229928416
"ZNF770",811.672366900648,0.39021102891961,0.106647424408117,3.65888844559766,0.000253311567000711,0.00332971831364281
"CREBRF",495.693258439005,0.588335026585081,0.142380963704512,4.1321185871875,3.59434886558913e-05,0.000636437657810397
"VPS13A",627.129606434623,0.827900989422708,0.110472827983802,7.49415946466126,6.67245625680686e-14,7.42067101459262e-12
"GEM",3060.39288843776,-0.296868809110791,0.0638105287487789,-4.65234836526052,3.2817604878696e-06,7.7524738207478e-05
"EIF2S3",2897.48426617513,-0.209104331829899,0.0604700531455213,-3.4579816116035,0.000544238529495227,0.0063599444686467
"UHRF1",510.131391475224,-0.522291926163371,0.127674464926323,-4.09080959504916,4.29869949157747e-05,0.000741263546474456
"GPBP1L1",1169.84994249029,-0.298659935709691,0.0843301467316901,-3.54155598305699,0.000397774438755141,0.00488482803324862
"MYL6",5337.95318920367,-0.257880650518698,0.050173714516592,-5.13975600577508,2.75095452687092e-07,8.53572034701203e-06
"SYNE2",1734.90210092981,0.357627530739637,0.0720871206621036,4.96104612661611,7.01145379474637e-07,1.99423476035631e-05
"CFAP97",698.294074990685,0.394855552050172,0.111786319916198,3.53223500287138,0.000412062988797592,0.00503530797915873
"NEURL1B",333.186494042415,-0.707876399033622,0.147324781667053,-4.80486983264897,1.54852216116734e-06,3.98864442708146e-05
"SEC22C",1430.56741946772,-0.317898713829013,0.0772761768250823,-4.11379971020809,3.8919915699782e-05,0.000680617183032583
"AGO2",2485.99968992722,0.200592194956416,0.0657406213605867,3.05126709795105,0.00227877761309467,0.0208656941350688
"PYROXD1",181.299387810303,1.04423856611868,0.213271878136503,4.89627875575007,9.76684950572377e-07,2.66314811040369e-05
"PLAGL1",671.219489441861,0.407648775482167,0.116250334214071,3.50664605171367,0.00045379232571923,0.00549771902076981
"TFAM",683.495529150518,0.411095995441769,0.107394901327143,3.82789117883263,0.00012924587261703,0.00189522318098276
"MGAT1",730.270810181404,-0.308922042358681,0.103208615321022,-2.99318076691373,0.00276086170862199,0.0243556231657223
"ELAVL3",408.765229482924,-0.406766780592453,0.133027636473047,-3.05776146503865,0.00222997006296914,0.0205504797804486
"SHISAL1",275.784415249616,-0.575465947090351,0.161042056048398,-3.57338922025068,0.000352390363818114,0.00439843609214589
"TCF3",1302.02120180372,-0.226291350862921,0.0802359128546925,-2.8203249992648,0.0047975033205014,0.0382024842046041
"PSMB5",1244.40080160868,-0.250025838146107,0.0854921076168383,-2.92454876965582,0.00344956021288315,0.0291577685628671
"CMYA5",244.073390227175,1.12789411802245,0.172859375835968,6.5249230050023,6.80364749076348e-11,4.1827641530172e-09
"CWC22",459.303670143969,0.664624271659504,0.126925584711892,5.23633019432712,1.63800800781326e-07,5.29836707886787e-06
"TMEM43",6348.68262468015,0.13943332460007,0.0480247017588222,2.90336679861747,0.00369173975922817,0.030655067228893
"TPM4",12423.6960586715,-0.216421089606715,0.042740178224155,-5.06364499632347,4.11315275704837e-07,1.23369654512923e-05
"TCAIM",311.597752904798,0.4349473239287,0.154515275093419,2.81491473037688,0.00487901777265737,0.0386649462880405
"PIK3R1",13352.094933772,0.194974260650496,0.0464364706688262,4.19873125244607,2.68414649501796e-05,0.000497522134975426
"KLHL13",1331.05841411107,0.384728035026129,0.083440573095578,4.61080288345381,4.01116747778093e-06,9.2117252192751e-05
"NFE2L2",2191.79554780763,0.247822826924682,0.0734250992703042,3.37517864310073,0.000737677889704321,0.00818557819763831
"DLX3",624.295605833586,0.38119166273571,0.109728530822988,3.47395212418036,0.000512852531995838,0.00605753503782196
"TMED2",4272.97850374129,-0.868981091605877,0.0540416052763255,-16.0798534233505,3.53213670229466e-58,1.74805445396563e-54
"VAV3",1102.36681181697,0.247004134660302,0.0863438128028158,2.86070450959106,0.00422700826134694,0.034412533869911
"ARFGEF1",2343.11534837635,0.233304901057064,0.0711919195975415,3.27712614543858,0.00104869505721235,0.0110378353021582
"KIAA1211",203.91969128153,0.50751347554171,0.187397334514599,2.70822142084509,0.00676448752611351,0.049929080934729
"HDAC9",3674.94058064567,0.556980885742246,0.0578328827360594,9.63086845046655,5.92267795484893e-22,1.54270174729197e-19
"TARBP1",411.27628891695,0.394050290774822,0.142082918077763,2.77338258606959,0.00554768559583684,0.0426327577853983
"CHORDC1",988.759466335065,0.38180695392769,0.0898997439396949,4.24703049414476,2.16622485379203e-05,0.000409967372903126
"SETX",4828.86367405665,0.387793715401745,0.0645955941793962,6.00340813221342,1.9321811148935e-09,9.0210984317056e-08
"CDC6",707.446059154266,-0.498904483034629,0.107697478865206,-4.63246204360138,3.61342598603532e-06,8.3957019741262e-05
"A2M",8724.25484865247,0.260559594225141,0.0496874890488678,5.24396783200052,1.57159611705178e-07,5.1002158578946e-06
"CS",3118.69759911641,-0.19502613858998,0.0603180188357945,-3.23329814795319,0.00122369778579177,0.0124996498284488
"STARD4",410.847720290494,0.402652094277239,0.133176800739113,3.02344020912483,0.00249918408875046,0.0225085751687462
"TMEM47",1487.99335654685,0.300852166533192,0.0799004739959263,3.7653364427917,0.000166324970154626,0.00235857386044483
"FAM122B",1341.61968789629,-0.332270173143926,0.0818093243605521,-4.06151958521912,4.87543272006339e-05,0.000819304466268039
"ANAPC11",1006.40627366381,-0.315359386686404,0.0890807733207766,-3.5401509768085,0.000399898192043245,0.0049048231782454
"CDKN2C",936.726266599565,-0.267278481779931,0.0936349056581294,-2.85447483394486,0.00431080469224024,0.0349740531506507
"DPY19L3",799.448938148597,0.447481510630856,0.100745263172578,4.44171265763944,8.92456859211197e-06,0.000186755560094554
"GAS2L3",559.544022626627,-0.400308610929863,0.117459999049124,-3.40804200724066,0.000654308211079799,0.00742699847851818
"GRIK2",685.407612172251,0.50572351898972,0.108207812594013,4.67363221625369,2.95919051245893e-06,7.0920260756219e-05
"SRSF1",4526.66474273204,-0.163842824042521,0.0535726096629171,-3.05833195495669,0.00222572872228933,0.0205314658837091
"SEMA5A",5374.51242128038,0.258229020930097,0.0610892487768862,4.22707802273387,2.36745593685905e-05,0.000445495795875111
"VAMP4",397.668569340485,0.392017387704143,0.140214283436818,2.79584488894663,0.00517642376652605,0.0403434979850983
"TRIAP1",485.842698416327,-0.475531086150405,0.12438538896327,-3.82304618021353,0.000131813080580992,0.00192431544482398
"TRPM7",1123.61847608854,0.303668138639966,0.0969416934001785,3.13248229929731,0.0017333487890188,0.01657650851566
"STS",273.554459561318,-0.449927177760998,0.165622476993654,-2.71658283300664,0.00659596875793688,0.0488674391961521
"TTC14",656.365595666406,0.544493748471746,0.111512019726527,4.88282563446583,1.04576339659948e-06,2.81567485102402e-05
"FOXO3",1704.24699519521,0.201185396310652,0.0733305678647807,2.74354068390186,0.00607805161050472,0.0457842883110926
"RFLNB",379.608763517254,-0.901090177534245,0.145018913758462,-6.21360451668441,5.17827612778352e-10,2.68348571271211e-08
"LRRTM2",164.152656681965,0.762624689997397,0.206884690906169,3.68623065658967,0.000227600082986757,0.00304842438620151
"SAMD9",700.302308195822,1.19644440060883,0.111367116211728,10.7432466719725,6.37618650394399e-27,3.00530923885893e-24
"SMS",2529.04247832183,-0.315980788511003,0.0633468287666422,-4.98810745009853,6.09736550591084e-07,1.75952547456284e-05
"PRR11",2320.4458884834,-0.726758549925769,0.0647570045180292,-11.2228562042803,3.14931656130569e-29,1.83364325434139e-26
"EMP1",12196.7273886054,-0.118588284972465,0.042776665651678,-2.77226574736109,0.00556675698870711,0.0427461293050605
"TOX3",439.179950500851,0.481759697590034,0.130731707645203,3.68510215515196,0.000228610928131251,0.00305782563059881
"CD276",3047.61021072093,-0.200329431664466,0.0592438694509464,-3.38143732880813,0.000721076793829104,0.00803740777626179
"FKBP4",2406.81269179354,-0.237793358162051,0.0639678287630858,-3.71738986237525,0.000201291693379738,0.00273303865716413
"ICAM1",284.585381862602,-1.09053197366447,0.162862929535683,-6.69601103684883,2.14185553780911e-11,1.43243825089422e-09
"NUCKS1",14011.2558505398,-0.197597233618485,0.0424191687245203,-4.65820617329223,3.18976670374356e-06,7.55318440996501e-05
"HES1",197.1603330234,-0.575533013001693,0.189667764741926,-3.03442714045162,0.00240992957953325,0.0218839293378166
"TNIK",1105.55263073586,0.422822817687934,0.0855125598540322,4.94456976156113,7.6312211076446e-07,2.14504267955192e-05
"IBTK",1269.40470886811,0.414258817506525,0.0954031317294245,4.34219307057357,1.41067480907792e-05,0.000281012627095896
"SUDS3",937.799929084786,-0.839564077946098,0.0954502191122601,-8.79583185617078,1.4199208359057e-18,2.75576008505778e-16
"F2RL1",673.523860664537,-0.380410308489415,0.10856962319011,-3.50383742074247,0.000458605250621809,0.00553453086819412
"NPAS2",1723.63621954485,0.278701840204722,0.0726089089048828,3.83839730424568,0.000123839988712583,0.00182950478847335
"CEP55",671.238762415822,-0.465962026890009,0.116222308674877,-4.00923051867351,6.09169274591811e-05,0.000994561862427031
"NBEA",287.712902453076,0.479187792510413,0.165728313571113,2.89140571206499,0.00383522655914808,0.0317135108458209
"DRAP1",621.300020574174,-0.466417860077122,0.111101712381954,-4.19811585327898,2.69144938414386e-05,0.000497943289799176
"SNX4",600.395232863217,0.339500159987862,0.112891768089046,3.00730660644868,0.00263573773038651,0.0234127724407578
"PNPLA8",620.447286554588,0.38322356173745,0.119875694352809,3.19684122629208,0.00138941381983006,0.0138354305721106
"PLCB4",104.559277739777,0.88650133503617,0.259435507339791,3.41703934101469,0.00063306130703365,0.0072607657207637
"IL6ST",2119.15422373611,0.568129046578107,0.0776177145006231,7.31957968916421,2.48748828489833e-13,2.53826381896121e-11
"KLHL24",1075.53600555664,0.367344513384448,0.0886216843743654,4.14508611495885,3.3968602837788e-05,0.000611311328888047
"JPT2",1825.27296037327,-0.24744557024952,0.0763393532946937,-3.24138939577209,0.00118948582205118,0.0122410903422102
"TRIP13",488.708376671485,-0.498984019456496,0.129226258815175,-3.86132063275285,0.000112775789667605,0.00169386155710161
"PPP2R1B",1541.09832744956,0.253793406000706,0.0754700117357864,3.3628377704407,0.000771456851944919,0.00853170940843666
"SRSF7",2214.0628852643,-0.198580227346304,0.0662044884937959,-2.9994979474075,0.00270424945795837,0.0239201618720929
"BMP5",216.331915401193,0.603174685120213,0.182350181922057,3.30778219556717,0.000940379151817666,0.0101172530920557
"MAP3K1",306.574422266469,0.564300036981247,0.164985585651115,3.42029902039162,0.000625523373975064,0.00719097602277025
"FAT1",6127.77534248319,0.261873305193742,0.0586266962422867,4.46679280905575,7.94009608391499e-06,0.000169013055996969
"DIS3",933.649497203687,0.43308189493709,0.0972894843090382,4.45147693003915,8.52816962474005e-06,0.000179599623288675
"BCLAF1",2385.54016112449,0.524093877852828,0.0733354991169667,7.14652363675773,8.90030700304222e-13,7.77964910601971e-11
"EFCAB7",338.474930486849,0.674249479164458,0.15333129213429,4.39733775003955,1.09586747288288e-05,0.00022597700513739
"GPR89A",531.780719135269,-0.404116142257841,0.120398079784796,-3.35649989584697,0.000789357506591671,0.00866192971202257
"VKORC1",1101.27492150083,-0.257345201382455,0.0863228950402106,-2.98119289514769,0.00287127872325103,0.0251281315674083
"CPOX",703.131784702206,-0.311362357512688,0.105499939964852,-2.9513036463947,0.00316435667756669,0.0272118178927499
"ASF1B",1053.1597753941,-0.420158842190302,0.08827655313607,-4.75957462388304,1.94001389151728e-06,4.92365576877899e-05
"VIM",53735.0492606186,-0.124743085423669,0.0371818095194744,-3.35494928933819,0.000793795344649797,0.00870098152972723
"ALDH3A1",765.69865060455,-0.314903677098174,0.10352353278566,-3.04185597829399,0.00235124363710322,0.021424076947693
"HELZ2",2431.93599127729,0.20001645822268,0.0704130152118665,2.84061771280278,0.00450262521777186,0.0363515370354861
"SEC24A",726.46593573545,0.337641861431113,0.102701664015487,3.28759874212163,0.0010104574700026,0.0107072143123506
"DAPK1",826.69760458184,0.429553809926757,0.0987684027829361,4.34910151246233,1.36696429751775e-05,0.000274446503383989
"TMEM123",2759.25734227518,0.267062447396754,0.0747615725766817,3.57218873536712,0.000354010126486693,0.00441308845335678
"TNRC6A",3484.62399378921,0.159199505142743,0.0563002653932559,2.82768658425921,0.00468856840676603,0.0374858239823669
"ZNF10",214.909255628403,0.547731354885922,0.18963370906609,2.88836493038814,0.00387250304741648,0.0319416959694402
"TCF12",2374.56676570743,0.227489696902342,0.069453516897112,3.27542372316933,0.00105503600645723,0.0110505252824483
"ZFYVE16",646.158484468788,0.687526253857298,0.118220965402409,5.81560344662257,6.04155369435185e-09,2.54465099858275e-07
"PHF3",741.743798133115,0.678701878850781,0.107705605979879,6.30145360286606,2.94867053287626e-10,1.64892321663329e-08
"LSM4",640.334896769671,-0.339726919030123,0.112612302161119,-3.0167833576838,0.00255472322584285,0.0229045747186526
"TENM3",1391.92946475595,0.266440541511814,0.0847112112562838,3.14528074336855,0.00165927517756781,0.0161489731637818
"ARRDC3",2324.8473361322,0.22212764409981,0.0691326388993291,3.21306473521533,0.00131326685980846,0.0132369810370511
"PHACTR2",589.245927507801,0.363909906801912,0.119265479829541,3.05125931931038,0.00227883665467477,0.0208656941350688
"SRD5A1",343.12504859342,-1.81388022368834,0.158582609660881,-11.4380777789394,2.69796870155795e-30,1.66903088800129e-27
"CARNMT1",380.150928525501,0.744069855774141,0.139631575490087,5.32880799462846,9.8859438977828e-08,3.4094450418207e-06
"EIF2AK2",2536.82648199837,0.201101542109997,0.06312259860669,3.18588820088093,0.00144310352008365,0.0143268190990852
"POLR2E",1005.13424034473,-0.253901283859027,0.0906853384143896,-2.79980521987818,0.00511334504709515,0.039984935306415
"ZNF264",894.505006517489,-0.322689604546997,0.0987512318466927,-3.26770206824316,0.0010842443630022,0.0112966849526271
"FZD3",426.950226631414,0.356233765090653,0.13126593453775,2.71383254417929,0.0066509776844833,0.0492303093369622
"TNFRSF10D",1100.59463675624,-0.465790620989324,0.0881931823687991,-5.2814810451166,1.28143742246484e-07,4.24202930018627e-06
"FANCA",891.551671026728,-0.276744615059145,0.0943827478089435,-2.93215255418662,0.00336621347558899,0.0285998120011844
"PSAP",12852.2793069268,0.139131056003903,0.042097871445005,3.30494277331001,0.000949957943208942,0.0101981385269871
"THAP5",683.185549151126,0.343510041523265,0.109965882583485,3.12378742800045,0.00178539391153282,0.0170248833683544
"SEMA3A",541.911224876751,0.567819876617804,0.119639752372576,4.74608033999876,2.07396363047009e-06,5.2101756381708e-05
"G2E3",395.888517031258,0.516284783325333,0.138268871626361,3.73391911897909,0.000188523058061746,0.00258807382620688
"MRPL51",1675.66076958861,-0.201247688817297,0.0729193206810043,-2.75986785035592,0.00578247469049083,0.0439592430771722
"PAWR",153.750515354354,0.59098413495696,0.213592662431671,2.76687470547364,0.0056596502448857,0.0432915132332911
"TFAP2C",579.649915134643,-0.375968699336173,0.113458053970008,-3.31372420185842,0.000920622661819355,0.00992627789399562
"ZNF268",584.532285846083,0.527759936067289,0.113197691059974,4.66228534456303,3.1271719073192e-06,7.44056431217438e-05
"YTHDC2",656.800803351104,0.331276264941233,0.114284473367289,2.89869879241227,0.00374714682146974,0.0310370370200063
"STAT2",2192.85736502625,0.259737160634355,0.0669880367586824,3.87736636572933,0.000105593291876939,0.001603009820549
"CCDC34",185.875914325754,-0.585868594333471,0.200238321496609,-2.92585649916863,0.00343509348077848,0.0290851627653939
"CHIC1",414.773391025242,0.789668015977304,0.147602482968397,5.34996431019645,8.79715790558312e-08,3.08774003366885e-06
"VDAC3",1792.55752933406,-0.237270892683352,0.0718826614128109,-3.30080840107939,0.000964066943465747,0.0103110433815882
"ZNF146",1864.39490786845,0.460699459711053,0.0851663780818175,5.4094053320956,6.32343658673309e-08,2.25141637897425e-06
"RICTOR",508.208423192508,0.722298204746585,0.123120004327191,5.86661939051822,4.44770040981253e-09,1.90577223620452e-07
"TOP2B",3669.31789258857,0.304339313792164,0.0704294976191939,4.32119103614368,1.55189239172153e-05,0.000307212617865195
"H2AFY",1166.25137281106,-0.345842839762876,0.0840647657960557,-4.11400467827274,3.88853548163056e-05,0.000680617183032583
"ADCY9",827.934983804278,-0.349965654449564,0.0970329304851329,-3.60666891847799,0.000310152982668333,0.00396115383542085
"ASPM",1698.45744142687,0.399307639651998,0.0866441267624327,4.60859442610403,4.05400252879973e-06,9.28854560881013e-05
"FAM171B",379.982195276892,0.544585930487848,0.154051372131769,3.53509302093092,0.00040763163311801,0.00498731508603468
"TNRC6B",2081.90704067373,0.31397094590171,0.0690827258100669,4.54485462494529,5.49731818882974e-06,0.000121456373734457
"CALM3",7201.7953670233,-0.180025846450102,0.0516738001938755,-3.48389020692616,0.00049418216717388,0.00585798214453541
"SNRNP70",1059.18771726511,-0.278198213324305,0.0909888898401634,-3.05749651207972,0.00223194238876361,0.0205504797804486
"ELOVL6",597.768300406816,0.31003463702855,0.113154123735273,2.73993228699189,0.00614518433272862,0.0462196310982887
"GPX1",2484.84098982734,-0.231656010764915,0.0680029921486193,-3.40655614474485,0.000657880179473453,0.00745045539637098
"KIRREL1",7812.33969066752,-0.183193067574334,0.0463545956142181,-3.95199365126473,7.75027973187773e-05,0.00123133657762642
"RBL1",793.851649010387,-0.312324152069708,0.100513613160832,-3.10728211083168,0.0018881611780845,0.0178330337220232
"RAN",5640.70087086571,-0.174938334964399,0.0500754862663208,-3.49349248520543,0.000476746401768776,0.00571287637373771
"HNRNPUL1",4898.48351662273,-0.179379536252614,0.0571305047047587,-3.13982061211639,0.0016905131805817,0.0163564999622656
"MORC3",759.487881092844,0.383842165771709,0.112627284486666,3.40807440684724,0.000654230524708868,0.00742699847851818
"MYL12A",996.525042327212,-0.358605379502697,0.0904128826124306,-3.96630844124191,7.29943898496018e-05,0.00116720269908135
"ZNF493",135.397488893447,0.685030671163939,0.233365327278824,2.93544323465614,0.00333071546379917,0.0283468801897542
"RIOK3",885.170010464552,-0.405022308481791,0.0945764394825335,-4.28248632215205,1.84816496157294e-05,0.000356591360422006
"HMGB1",4263.64078660949,-0.25346779825827,0.0541789432186301,-4.67834518727031,2.89199396665396e-06,6.95118795560953e-05
"DDB1",6665.93450145868,-0.160047471600656,0.0486862370384126,-3.28732474178239,0.00101144123884096,0.0107072143123506
"TNPO1",4482.81872393706,0.415880152287733,0.0590119741349111,7.04738586336669,1.82310254810702e-12,1.5163923547196e-10
"TUBB3",7613.8952869865,-0.331542772842615,0.0494402867872217,-6.70592333473893,2.00136783194874e-11,1.34758767351215e-09
"ATP9A",3483.67344309703,0.157546499741729,0.0575168190843117,2.73913791217814,0.00616005272959829,0.04629628087894
"PARP12",413.18404596777,0.405654611709106,0.132958652888967,3.05098316578061,0.00228093362842437,0.0208656941350688
"STAT1",6804.84026953561,0.281217650723736,0.0474239150374185,5.92986999284746,3.03174626493682e-09,1.33965288081896e-07
"NPAT",548.629881658813,0.715500803298573,0.122802505591369,5.82643489115309,5.66239433882609e-09,2.39514440879063e-07
"SFRP1",566.779051932353,-0.383304022475374,0.117815614153145,-3.25342294593591,0.00114023644611291,0.0118302519325216
"ANXA4",1802.0095989668,0.245809617615432,0.0703477409725361,3.49420769192001,0.00047547096806862,0.00570449895993116
"MECOM",1816.61496208796,0.425071620853142,0.0710397174752514,5.98357701804243,2.1828974484375e-09,1.00029254373308e-07
"CERK",2198.21458257337,-0.199141349187236,0.0680336408086327,-2.92710116378142,0.00342137572075492,0.02899381582537
"MATR3",5589.44395393803,0.228201644282316,0.0581183284698145,3.92650047395701,8.61907225700584e-05,0.00134773423696436
"HPCAL1",972.033526028109,-0.284030352083136,0.0903588572385581,-3.14335927615001,0.00167020702379938,0.0162393999229531
"RB1",629.92310782736,0.348823485320124,0.109619101512491,3.1821414380082,0.00146190407374318,0.01446992652191
"HSDL1",724.188911884885,0.302294852346709,0.10344308871052,2.9223301055198,0.00347423104539164,0.0293162309354531
"PCDH20",854.177644968064,0.604014557932709,0.0963770724547954,6.26720175813615,3.6759374953995e-10,2.01018946571625e-08
"CDKN2D",104.683018461598,-1.1043782126344,0.263658230674802,-4.18867338147524,2.80589895583656e-05,0.000515265080980896
"DNAJB14",452.384354848335,0.651095686749473,0.137049754095473,4.75079792041,2.02615538406767e-06,5.11604234477086e-05
"INTS3",147.99645997691,-3.01893479091165,0.276017256496969,-10.9374856819679,7.62862384974686e-28,3.77540594323972e-25
"CCDC191",206.915393951737,0.539060964557779,0.195098706354514,2.76301660134153,0.00572698534985055,0.0436885811988227
"CEMIP2",1304.23922988649,-0.390495768717543,0.0836306051390894,-4.66929263596854,3.02238597982214e-06,7.22598464451196e-05
"MAP3K2",1585.74368155274,0.445162618349589,0.0829138814563386,5.36897574363354,7.91850676382867e-08,2.79919214101343e-06
"VGLL4",2464.4199522362,0.18933024710499,0.0632204718617412,2.99476168920476,0.0027465933942061,0.0242513661158358
"ZNF254",345.536050876263,0.581226725120036,0.159559156233239,3.64270367706391,0.000269789352211024,0.00352292217438616
"COLGALT2",213.233315006715,-1.05409638685809,0.184528611701152,-5.71237369175691,1.11411103477118e-08,4.48271179762809e-07
"CCDC82",377.858688471934,0.636059942332698,0.144852564057828,4.39108514557445,1.12786360116296e-05,0.000231130308991945
"RAB18",860.695183764994,0.281131993209025,0.0954224204334414,2.94618384161738,0.00321721122780041,0.027592612266082
"TTC37",1368.22837968402,0.512218569418849,0.0894397081362246,5.72697049322539,1.02239942911929e-08,4.14742194648474e-07
"CAMK2N1",653.322564795506,-0.402160962740373,0.113139793456299,-3.55454920373096,0.000378627658379719,0.00467288848209782
"HMGB2",4722.23377287191,-0.410942773383319,0.0519586182899306,-7.9090396724995,2.59381951282825e-15,3.75294480975609e-13
"OGFRL1",276.49934743758,0.607244730259789,0.161620767113032,3.75721970082658,0.000171811645492383,0.00240536303689337
"AHR",13470.4144886797,-0.165487756257359,0.0536273947068049,-3.08588095994825,0.00202950055418679,0.0188849639803847
"TRIM33",658.651859507271,0.365636504659132,0.11118046365295,3.28867583967329,0.00100659884481884,0.0107017350870213
"SCD",17257.2203405388,-0.505040442187922,0.0416175910152715,-12.1352637158311,6.86883563908448e-34,6.18070319596893e-31
