"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MYL6",5337.95318920367,-0.257880650518698,0.050173714516592,-5.13975600577508,2.75095452687092e-07,8.53572034701203e-06
"NEURL1B",333.186494042415,-0.707876399033622,0.147324781667053,-4.80486983264897,1.54852216116734e-06,3.98864442708146e-05
"SEC22C",1430.56741946772,-0.317898713829013,0.0772761768250823,-4.11379971020809,3.8919915699782e-05,0.000680617183032583
"MGAT1",730.270810181404,-0.308922042358681,0.103208615321022,-2.99318076691373,0.00276086170862199,0.0243556231657223
"ELAVL3",408.765229482924,-0.406766780592453,0.133027636473047,-3.05776146503865,0.00222997006296914,0.0205504797804486
"SHISAL1",275.784415249616,-0.575465947090351,0.161042056048398,-3.57338922025068,0.000352390363818114,0.00439843609214589
"TCF3",1302.02120180372,-0.226291350862921,0.0802359128546925,-2.8203249992648,0.0047975033205014,0.0382024842046041
"PSMB5",1244.40080160868,-0.250025838146107,0.0854921076168383,-2.92454876965582,0.00344956021288315,0.0291577685628671
"TPM4",12423.6960586715,-0.216421089606715,0.042740178224155,-5.06364499632347,4.11315275704837e-07,1.23369654512923e-05
"TMED2",4272.97850374129,-0.868981091605877,0.0540416052763255,-16.0798534233505,3.53213670229466e-58,1.74805445396563e-54
"CDC6",707.446059154266,-0.498904483034629,0.107697478865206,-4.63246204360138,3.61342598603532e-06,8.3957019741262e-05
"CS",3118.69759911641,-0.19502613858998,0.0603180188357945,-3.23329814795319,0.00122369778579177,0.0124996498284488
"FAM122B",1341.61968789629,-0.332270173143926,0.0818093243605521,-4.06151958521912,4.87543272006339e-05,0.000819304466268039
"ANAPC11",1006.40627366381,-0.315359386686404,0.0890807733207766,-3.5401509768085,0.000399898192043245,0.0049048231782454
"CDKN2C",936.726266599565,-0.267278481779931,0.0936349056581294,-2.85447483394486,0.00431080469224024,0.0349740531506507
"GAS2L3",559.544022626627,-0.400308610929863,0.117459999049124,-3.40804200724066,0.000654308211079799,0.00742699847851818
"SRSF1",4526.66474273204,-0.163842824042521,0.0535726096629171,-3.05833195495669,0.00222572872228933,0.0205314658837091
"TRIAP1",485.842698416327,-0.475531086150405,0.12438538896327,-3.82304618021353,0.000131813080580992,0.00192431544482398
"STS",273.554459561318,-0.449927177760998,0.165622476993654,-2.71658283300664,0.00659596875793688,0.0488674391961521
"RFLNB",379.608763517254,-0.901090177534245,0.145018913758462,-6.21360451668441,5.17827612778352e-10,2.68348571271211e-08
"SMS",2529.04247832183,-0.315980788511003,0.0633468287666422,-4.98810745009853,6.09736550591084e-07,1.75952547456284e-05
"PRR11",2320.4458884834,-0.726758549925769,0.0647570045180292,-11.2228562042803,3.14931656130569e-29,1.83364325434139e-26
"EMP1",12196.7273886054,-0.118588284972465,0.042776665651678,-2.77226574736109,0.00556675698870711,0.0427461293050605
"CD276",3047.61021072093,-0.200329431664466,0.0592438694509464,-3.38143732880813,0.000721076793829104,0.00803740777626179
"FKBP4",2406.81269179354,-0.237793358162051,0.0639678287630858,-3.71738986237525,0.000201291693379738,0.00273303865716413
"ICAM1",284.585381862602,-1.09053197366447,0.162862929535683,-6.69601103684883,2.14185553780911e-11,1.43243825089422e-09
"NUCKS1",14011.2558505398,-0.197597233618485,0.0424191687245203,-4.65820617329223,3.18976670374356e-06,7.55318440996501e-05
"HES1",197.1603330234,-0.575533013001693,0.189667764741926,-3.03442714045162,0.00240992957953325,0.0218839293378166
"SUDS3",937.799929084786,-0.839564077946098,0.0954502191122601,-8.79583185617078,1.4199208359057e-18,2.75576008505778e-16
"F2RL1",673.523860664537,-0.380410308489415,0.10856962319011,-3.50383742074247,0.000458605250621809,0.00553453086819412
"CEP55",671.238762415822,-0.465962026890009,0.116222308674877,-4.00923051867351,6.09169274591811e-05,0.000994561862427031
"DRAP1",621.300020574174,-0.466417860077122,0.111101712381954,-4.19811585327898,2.69144938414386e-05,0.000497943289799176
"JPT2",1825.27296037327,-0.24744557024952,0.0763393532946937,-3.24138939577209,0.00118948582205118,0.0122410903422102
"TRIP13",488.708376671485,-0.498984019456496,0.129226258815175,-3.86132063275285,0.000112775789667605,0.00169386155710161
"SRSF7",2214.0628852643,-0.198580227346304,0.0662044884937959,-2.9994979474075,0.00270424945795837,0.0239201618720929
"GPR89A",531.780719135269,-0.404116142257841,0.120398079784796,-3.35649989584697,0.000789357506591671,0.00866192971202257
"VKORC1",1101.27492150083,-0.257345201382455,0.0863228950402106,-2.98119289514769,0.00287127872325103,0.0251281315674083
"CPOX",703.131784702206,-0.311362357512688,0.105499939964852,-2.9513036463947,0.00316435667756669,0.0272118178927499
"ASF1B",1053.1597753941,-0.420158842190302,0.08827655313607,-4.75957462388304,1.94001389151728e-06,4.92365576877899e-05
"VIM",53735.0492606186,-0.124743085423669,0.0371818095194744,-3.35494928933819,0.000793795344649797,0.00870098152972723
"ALDH3A1",765.69865060455,-0.314903677098174,0.10352353278566,-3.04185597829399,0.00235124363710322,0.021424076947693
"LSM4",640.334896769671,-0.339726919030123,0.112612302161119,-3.0167833576838,0.00255472322584285,0.0229045747186526
"SRD5A1",343.12504859342,-1.81388022368834,0.158582609660881,-11.4380777789394,2.69796870155795e-30,1.66903088800129e-27
"POLR2E",1005.13424034473,-0.253901283859027,0.0906853384143896,-2.79980521987818,0.00511334504709515,0.039984935306415
"ZNF264",894.505006517489,-0.322689604546997,0.0987512318466927,-3.26770206824316,0.0010842443630022,0.0112966849526271
"TNFRSF10D",1100.59463675624,-0.465790620989324,0.0881931823687991,-5.2814810451166,1.28143742246484e-07,4.24202930018627e-06
"FANCA",891.551671026728,-0.276744615059145,0.0943827478089435,-2.93215255418662,0.00336621347558899,0.0285998120011844
"MRPL51",1675.66076958861,-0.201247688817297,0.0729193206810043,-2.75986785035592,0.00578247469049083,0.0439592430771722
"TFAP2C",579.649915134643,-0.375968699336173,0.113458053970008,-3.31372420185842,0.000920622661819355,0.00992627789399562
"CCDC34",185.875914325754,-0.585868594333471,0.200238321496609,-2.92585649916863,0.00343509348077848,0.0290851627653939
"VDAC3",1792.55752933406,-0.237270892683352,0.0718826614128109,-3.30080840107939,0.000964066943465747,0.0103110433815882
"H2AFY",1166.25137281106,-0.345842839762876,0.0840647657960557,-4.11400467827274,3.88853548163056e-05,0.000680617183032583
"ADCY9",827.934983804278,-0.349965654449564,0.0970329304851329,-3.60666891847799,0.000310152982668333,0.00396115383542085
"CALM3",7201.7953670233,-0.180025846450102,0.0516738001938755,-3.48389020692616,0.00049418216717388,0.00585798214453541
"SNRNP70",1059.18771726511,-0.278198213324305,0.0909888898401634,-3.05749651207972,0.00223194238876361,0.0205504797804486
"GPX1",2484.84098982734,-0.231656010764915,0.0680029921486193,-3.40655614474485,0.000657880179473453,0.00745045539637098
"KIRREL1",7812.33969066752,-0.183193067574334,0.0463545956142181,-3.95199365126473,7.75027973187773e-05,0.00123133657762642
"RBL1",793.851649010387,-0.312324152069708,0.100513613160832,-3.10728211083168,0.0018881611780845,0.0178330337220232
"RAN",5640.70087086571,-0.174938334964399,0.0500754862663208,-3.49349248520543,0.000476746401768776,0.00571287637373771
"HNRNPUL1",4898.48351662273,-0.179379536252614,0.0571305047047587,-3.13982061211639,0.0016905131805817,0.0163564999622656
"MYL12A",996.525042327212,-0.358605379502697,0.0904128826124306,-3.96630844124191,7.29943898496018e-05,0.00116720269908135
"RIOK3",885.170010464552,-0.405022308481791,0.0945764394825335,-4.28248632215205,1.84816496157294e-05,0.000356591360422006
"HMGB1",4263.64078660949,-0.25346779825827,0.0541789432186301,-4.67834518727031,2.89199396665396e-06,6.95118795560953e-05
"DDB1",6665.93450145868,-0.160047471600656,0.0486862370384126,-3.28732474178239,0.00101144123884096,0.0107072143123506
"TUBB3",7613.8952869865,-0.331542772842615,0.0494402867872217,-6.70592333473893,2.00136783194874e-11,1.34758767351215e-09
"SFRP1",566.779051932353,-0.383304022475374,0.117815614153145,-3.25342294593591,0.00114023644611291,0.0118302519325216
"CERK",2198.21458257337,-0.199141349187236,0.0680336408086327,-2.92710116378142,0.00342137572075492,0.02899381582537
"HPCAL1",972.033526028109,-0.284030352083136,0.0903588572385581,-3.14335927615001,0.00167020702379938,0.0162393999229531
"CDKN2D",104.683018461598,-1.1043782126344,0.263658230674802,-4.18867338147524,2.80589895583656e-05,0.000515265080980896
"INTS3",147.99645997691,-3.01893479091165,0.276017256496969,-10.9374856819679,7.62862384974686e-28,3.77540594323972e-25
"CEMIP2",1304.23922988649,-0.390495768717543,0.0836306051390894,-4.66929263596854,3.02238597982214e-06,7.22598464451196e-05
"COLGALT2",213.233315006715,-1.05409638685809,0.184528611701152,-5.71237369175691,1.11411103477118e-08,4.48271179762809e-07
"CAMK2N1",653.322564795506,-0.402160962740373,0.113139793456299,-3.55454920373096,0.000378627658379719,0.00467288848209782
"HMGB2",4722.23377287191,-0.410942773383319,0.0519586182899306,-7.9090396724995,2.59381951282825e-15,3.75294480975609e-13
"AHR",13470.4144886797,-0.165487756257359,0.0536273947068049,-3.08588095994825,0.00202950055418679,0.0188849639803847
"SCD",17257.2203405388,-0.505040442187922,0.0416175910152715,-12.1352637158311,6.86883563908448e-34,6.18070319596893e-31
"TMCO1",1580.18428772557,-0.315528814599941,0.0742638044112831,-4.24875640429757,2.14960510979497e-05,0.000407601367370701
"PSMA7",3543.25912573706,-0.199732114336037,0.0577160955683639,-3.46059643101563,0.000538980155667153,0.00631340305419347
"CDC20",1007.47578039443,-0.565290141610931,0.0906502762844261,-6.23594504927117,4.4905872557931e-10,2.38144792142771e-08
"ARPC1A",2862.22565384237,-0.259597790548529,0.061527981653044,-4.21918261535702,2.45189619148094e-05,0.000459637661046939
"WNT7B",76.078965625575,-0.909420256935155,0.313811904858729,-2.89797883016756,0.00375575939907785,0.0310823633211309
"BIRC5",1762.58802660194,-0.833672730268628,0.0725502050084431,-11.4909769058765,1.46446382657761e-30,9.66350863697676e-28
"GNPNAT1",495.826128063764,-0.363745927945851,0.126733061012161,-2.87017393125971,0.00410246069029818,0.0335588065393152
"LOXL2",2838.71122612461,-0.218665803203118,0.0602283412089266,-3.63061307706594,0.000282748793809252,0.00367759206455188
"ALYREF",683.544913463452,-0.404167636840315,0.107757100807426,-3.75072857205585,0.000176321488950338,0.00245461335813003
"ORC1",354.295880302854,-0.498651209288258,0.142501479423543,-3.49927040270345,0.000466533199101605,0.00561086950754275
"H2AFX",757.604355236936,-0.44679867183573,0.103130631368232,-4.33235660354309,1.47521744443867e-05,0.000292619283868816
"GGH",903.924566294819,-0.276109017963961,0.0976638296989164,-2.82713691256185,0.00469662427922901,0.0375199250329368
"EDF1",1992.29775892664,-0.220092676540401,0.0809176931123129,-2.71995737983922,0.0065290331008794,0.0484803973237092
"POC1A",273.376534631046,-0.580828245741876,0.161186804952241,-3.60344784992775,0.00031402377525212,0.00400542181371841
"SUN1",2583.62362574948,-0.340619681554009,0.0659905195996277,-5.16164569729999,2.44788261155201e-07,7.7162872895356e-06
"HAUS8",229.202589232874,-0.495139247728319,0.182097910815652,-2.71908252824261,0.00654632725840552,0.0485723742156656
"B4GALNT1",650.06874382877,-0.435395682527978,0.107606463057257,-4.04618523978717,5.20590432497749e-05,0.000870406098118703
"CBX1",2384.95597627499,-0.259856887892666,0.0681075592847976,-3.81538981313443,0.000135968118927926,0.00197622972268519
"RPL13",7385.92373522327,-0.190718607492886,0.050774839319346,-3.75616368361838,0.000172537869167775,0.00241211840257435
"HDAC7",525.198518953104,-1.2941231652458,0.12883357376171,-10.04492173476,9.67244303543153e-24,2.99180753639691e-21
"CENPO",601.720317323086,-0.382735760985026,0.112578597871591,-3.39972044616848,0.000674547802042568,0.0076044124653956
"SVEP1",1841.72233118336,-0.265802782123263,0.0735081864228189,-3.61596163717557,0.000299234692363365,0.00384758854725751
"NAV2",2065.15702905234,-0.375229939226751,0.0708393385231361,-5.29691477997358,1.17775626217588e-07,3.97864555734363e-06
"KHSRP",1778.80689214023,-0.223709477279073,0.0727458696638007,-3.07521895487619,0.00210348068928464,0.0195495322652952
"PMEPA1",513.855582540203,-0.456926954558364,0.12196575876515,-3.74635437998787,0.000179423077964178,0.00248908448866071
"TACC3",785.794038723665,-0.604691655012117,0.102489154737218,-5.90005505033721,3.63380308013768e-09,1.57751679329837e-07
"FBN1",12902.0663228284,-0.304614240222554,0.0429550566651654,-7.09146405269632,1.32700550904836e-12,1.1131102142848e-10
"EEF1A1",36072.369548473,-0.111987674635121,0.0391794870855884,-2.85832416311324,0.00425885071935624,0.0346377193263666
"RRM2",2202.42587857213,-0.498931619813951,0.0715371091010957,-6.97444481728867,3.07081046678544e-12,2.35603471197728e-10
"GNB1",7548.32114084032,-0.224578107340281,0.0478533714588581,-4.69304670692559,2.69166005604246e-06,6.54595853432636e-05
"CDC25A",422.951622849765,-0.646362090924875,0.131373316797075,-4.92004089326048,8.65261325091985e-07,2.39897943858837e-05
"WBP11",1669.21172644284,-0.297029499267111,0.073128167652864,-4.06176592140387,4.8702898816251e-05,0.000819304466268039
"ADGRB1",2213.02798227572,-0.218142633626221,0.0749337239524979,-2.91114096724335,0.00360111507346569,0.0301300397271035
"EPDR1",405.608791062825,-0.390143185788914,0.13371649533241,-2.91768928597063,0.0035263554546266,0.0296549416226798
"MCM2",2113.80135911945,-0.403523270222846,0.0672888082721509,-5.99688537491685,2.01137928437359e-09,9.30309913865879e-08
"SAE1",3672.46479997174,-0.224519011051101,0.0563999143627545,-3.98083957374534,6.86722861151927e-05,0.00110343877916912
"KIF22",884.728541675706,-0.504032965312035,0.0993635231974865,-5.0726156751735,3.9238446520597e-07,1.18654445861008e-05
"ACTN1",2420.90098066012,-0.183731278120878,0.066741913563086,-2.75286200697873,0.00590767916260166,0.0448078224915182
"MCM7",3045.13703164849,-0.485423114057271,0.0613840428708659,-7.90796909676443,2.61621733555436e-15,3.75294480975609e-13
"SORL1",1463.50156035841,-0.55330409440773,0.0790022045176046,-7.0036538573355,2.49371775391282e-12,1.97462546625833e-10
"ARPC5",2689.09647557926,-0.195707682892664,0.0620734018236527,-3.15284287864002,0.00161688809662712,0.0157985768809627
"SORBS3",818.169574604705,-0.290601635332299,0.106179577611177,-2.73688822154167,0.00620233636879743,0.046508125286634
"NPTX1",1814.92673488493,-0.256806181038731,0.075683028378174,-3.39318056560209,0.000690860822432456,0.00774421338667774
"RNF182",269.314610027427,-0.602428827378811,0.163544049065247,-3.68358757669297,0.000229974222005726,0.00307190937842466
"LMNB2",2487.92835417628,-0.52596081669036,0.0666076554479325,-7.89640189484684,2.87070018325114e-15,3.94641533525274e-13
"SDC4",7912.25012585233,-0.139997384240019,0.0475247049853152,-2.94578123700668,0.00322140146399636,0.027592612266082
"NPTN",2113.86384478186,-0.242869960816378,0.0690536115461766,-3.51712177507137,0.000436253589096559,0.00530471501827732
"PMAIP1",980.269057979047,-0.325193744412362,0.0932538138946732,-3.48718975483037,0.00048812489256138,0.00581403151212099
"CDT1",268.812074791983,-0.531362360612223,0.16694622530287,-3.18283542888279,0.0014584048144085,0.0144497405936089
"SLC7A8",3186.57543930868,-0.17391767709458,0.0607293648963502,-2.86381518053769,0.00418572159672736,0.0341833930399401
"ARFGAP2",1007.61416440339,-0.255090714477745,0.0906991133176868,-2.81249402719355,0.0049158936467709,0.0388018463442889
"CCNG1",598.078113999931,-0.46409638384575,0.118373821016731,-3.92059984090699,8.83288310091136e-05,0.00137034289863355
"PRC1",2291.15016966234,-0.516107776765883,0.0668441660367405,-7.72105940378114,1.1536676697804e-14,1.48298735006316e-12
"ACTB",40256.5945095592,-0.186790376272246,0.0379160052001805,-4.92642553681675,8.37475064015397e-07,2.3284629729282e-05
"CAV1",4591.51017055141,-0.162591260990618,0.0540689079674056,-3.00711198178133,0.00263742587102899,0.0234127724407578
"KCNJ12",119.891358667249,-1.1844940158304,0.246552241541788,-4.80423138083554,1.55347102112892e-06,3.98864442708146e-05
"UBE2R2",734.849900744435,-0.750874986366832,0.104730745256472,-7.16957551030538,7.52306655458095e-13,6.81865391314446e-11
"ZNF358",502.756847031294,-0.395890039197111,0.122033334165136,-3.24411392924323,0.00117816611824081,0.0121473835816121
"NOTCH1",1568.96178940085,-0.251001400797488,0.0766166376350644,-3.27606912212779,0.00105262794952693,0.0110505252824483
"MRGPRF",422.990973202445,-0.519305069901294,0.132371846549767,-3.92307793112228,8.74248566916773e-05,0.00136272634887279
"CAPN2",6068.57179434769,-0.189373416621129,0.0574033808596758,-3.29899413214106,0.000970319395396512,0.0103493764823649
"EPHA2",695.034744268755,-0.318787466975107,0.107536337517794,-2.96446275122916,0.00303211948434626,0.0262428391415403
"MCM10",406.214197733481,-0.50457331860869,0.134178412613741,-3.76046570219313,0.000169597327719276,0.00238109836846156
"PGD",3321.21368088374,-0.239551285459564,0.0595864664557073,-4.02022975531921,5.8141410636065e-05,0.000958270121424277
"WDR1",3332.39254408557,-0.261602134283263,0.0620332341040026,-4.21712873851895,2.47432727276073e-05,0.000462965809939238
"SET",10613.0193761205,-0.134775174475334,0.0433996649181557,-3.10544274315243,0.0018999440063719,0.0179101388333991
"LMNB1",1641.39112247915,-0.369078314703065,0.075641186217674,-4.87933007344651,1.06446789780615e-06,2.84759547364468e-05
"GPR107",4911.64484731698,-0.210247956898352,0.0515217932397308,-4.08075774692214,4.488912128644e-05,0.000770039033783679
"CASP7",1413.23195972331,-0.234198085580669,0.0805136350789486,-2.90880029638487,0.00362818541369513,0.0303052989238434
"C20orf27",810.568075535887,-0.312574339460016,0.102203422175893,-3.05835492398749,0.00222555811259616,0.0205314658837091
"NQO1",12382.4605027088,-0.261339827034354,0.0438330781297904,-5.96216004407729,2.4892515506966e-09,1.13541990086613e-07
"UGGT1",2751.86513690602,-0.290763047869595,0.0628210062474552,-4.6284366526105,3.68436527812224e-06,8.52052512216213e-05
"CCDC137",195.714007529997,-0.558650275367939,0.189773405140232,-2.94377536702325,0.0032423524029061,0.0277139931640454
"HNRNPM",2670.20919777735,-0.269398550919554,0.0666502544786821,-4.04197332818468,5.30032626309045e-05,0.000883209248351334
"ELAVL1",1597.57241240079,-0.285545380038389,0.0742533275537577,-3.8455566833912,0.000120279054356055,0.00178849478292094
"SLC7A5",2511.16140625992,-0.181186364732726,0.0634103982435568,-2.85736046061084,0.00427180414425967,0.0347145463217424
"RNASEH2A",724.392189893246,-0.420074542398627,0.104142078182294,-4.03366775208109,5.49129464057857e-05,0.000911960307926958
"CDK4",3325.70894770071,-0.237215344850629,0.0577505578393463,-4.10758534160879,3.99817067080743e-05,0.000696723473585421
"SPRY2",2859.50981012325,-0.181796520361019,0.0600993450119651,-3.02493347181779,0.00248687823439588,0.0224385786363267
"PEA15",4272.27502731041,-0.206225667873165,0.0574448710210839,-3.58997529644508,0.000330709301759567,0.0041592892869329
"RGCC",1055.01741600958,-0.394563295022435,0.0919287054692923,-4.29205755708411,1.77025043982987e-05,0.000344242413623499
"SMC1A",4206.96080553795,-0.380295857370554,0.0553605492719848,-6.86943793679091,6.44553513511514e-12,4.72577087165701e-10
"PTTG1",867.408078994408,-0.621729387611053,0.0971823627845029,-6.39755373091419,1.57885930386948e-10,9.30211273196436e-09
"RPL14",3496.90614262456,-0.17032661267895,0.0565686842303983,-3.01097002690089,0.00260414557043772,0.0232633870543254
"PSMC3",1799.76952200093,-0.309780955094245,0.0786662326116996,-3.93791522499036,8.21926210677258e-05,0.00128929090860277
"TMEM64",912.339298674921,-0.681444117096753,0.0945790942079029,-7.20501843249639,5.80359984547941e-13,5.41924823307125e-11
"KLHL11",521.036116256408,-0.620014301127065,0.127593862480022,-4.85927997692007,1.17813429560307e-06,3.11796076413883e-05
"SCARA3",675.342352690239,-0.47379833909219,0.108504792633079,-4.36661208776642,1.26188544931423e-05,0.000256471091936596
"ANKS1B",897.474954710862,-0.314375992455705,0.0947197018536067,-3.31901374585813,0.000903359824852965,0.00977208256436573
"FRMD5",261.782227081268,-0.535784889878879,0.165821786623087,-3.23108863310416,0.00123319693043716,0.0125707345185036
"E2F7",797.113640330034,-0.384025692758619,0.101928027064655,-3.76761626627996,0.000164813787226932,0.00234049765562721
"FOXM1",1941.22414872446,-0.456784954808453,0.0696712625532572,-6.55628932315219,5.51631587345316e-11,3.45572750097717e-09
"DBT",407.225390043411,-0.741166955495578,0.136188526544901,-5.44221289633542,5.2622730491949e-08,1.92199183176868e-06
"IGDCC4",212.208494102199,-0.602344632081798,0.182493223309101,-3.30064109318497,0.000964641965179901,0.0103110433815882
"MCM3",1332.57452746304,-0.326397024099313,0.0791654943548979,-4.12297083166158,3.74017075101577e-05,0.000658417725522547
"PAICS",3190.80534129898,-0.170387349381339,0.0579939896159847,-2.93801737920744,0.00330318506377915,0.0281367691577332
"STEAP3",641.732473736551,-0.326109947786216,0.109412771490752,-2.98054736520207,0.00287733737334414,0.0251589092944879
"C11orf87",295.53816057416,-0.629387374992913,0.157154554817236,-4.00489426300665,6.2045227878348e-05,0.00100511238222568
"ENO1",37920.6328874258,-0.129610386329231,0.0410724566127541,-3.1556521576307,0.00160139714589319,0.0156626768281134
"RPS15",3776.95259962208,-0.183717195023031,0.058618812765511,-3.13409955534143,0.00172382359983265,0.016533339138705
"HSPA5",16812.2262845801,-0.218346661296548,0.0412283687772481,-5.2960295973932,1.18347664087323e-07,3.98437135760654e-06
"UBE2E3",3467.70245341172,-0.183760312563685,0.0617459824926626,-2.97606913268441,0.00291969035955333,0.0254393443475871
"ACAT1",1154.81027654119,-0.261301011430779,0.0878788947604732,-2.97342168609418,0.00294499547882155,0.0256302117026084
"CLCN5",333.563785904874,-0.778997596855746,0.148830655918599,-5.23412056506563,1.65772226381461e-07,5.34466937043552e-06
"AMOTL1",1995.16291291201,-0.242023449061389,0.0687450036783539,-3.52059693230617,0.000430576584103039,0.00524212426746849
"PLK1",1737.08069994057,-0.655239989159754,0.0759120108017695,-8.63157202976476,6.05144352822002e-18,1.15186900081388e-15
"MYBL2",1346.63226922165,-0.575779497700661,0.081987098819423,-7.02280609988187,2.17455903257488e-12,1.74990124426229e-10
"KIF1B",3534.20630683947,-0.229573333019799,0.0573147010265644,-4.00548775284365,6.18896406182863e-05,0.00100423551285213
"OAZ1",9502.43863117083,-0.45174610998044,0.0448293246610906,-10.0770224266289,6.98095880124128e-24,2.30325100715621e-21
"PA2G4",2440.65241344001,-0.207981571983576,0.0662867963002507,-3.13760180898635,0.00170336107102854,0.0164166191636227
"ZNF367",492.811088387985,-0.777936053705817,0.128759788759966,-6.04176242597014,1.52439815229975e-09,7.36024044461606e-08
"CALR",14467.6712855797,-0.131159305986363,0.044057538592587,-2.97700030860169,0.00291083717107352,0.025384634960522
"TMEM109",1733.08586902828,-0.375313765462881,0.0718918194742362,-5.22053507906254,1.78406908448475e-07,5.69635993491293e-06
"F2R",2752.26394604302,-0.206188433194336,0.0612186083934152,-3.36806795524144,0.000756969357543553,0.00839023818697211
"UBE2Z",2429.79982148811,-0.30746810837322,0.0669388904695407,-4.59326568182554,4.36362934393656e-06,9.88357053690711e-05
"CDCA2",1159.02638935897,-0.333305168904862,0.0850307710725435,-3.91981825756354,8.86157691302914e-05,0.00137264300915747
"PKMYT1",133.279777469898,-0.993002509176743,0.231821031899799,-4.28348757245612,1.83986379741883e-05,0.000355687510705163
"PCNT",2024.70599807744,-0.245532459789312,0.0707216181613986,-3.47181620235224,0.000516950134904384,0.00609865606112467
"BTG3",529.780977948913,-0.346379808913672,0.12621795426447,-2.74429902569874,0.00606402726305902,0.0457134362907526
"LHFPL6",653.036562885487,-0.311242317360829,0.107135950689305,-2.90511555979406,0.00367117530426197,0.0305472455785678
"KIF4A",1502.18507734671,-0.406418828581356,0.0772711727419222,-5.2596435922974,1.44334881970556e-07,4.73055186008132e-06
"UPF1",1853.76453547861,-0.221019858542219,0.0706838178038966,-3.12688059882972,0.00176671663181105,0.0168630291433614
"NCAPH",638.787954481625,-0.350301698683499,0.1084122052223,-3.23120167111445,0.00123270930938547,0.0125707345185036
"RPS20",9093.61007369517,-0.1291268811475,0.045482901846243,-2.8390202890752,0.00452522795148422,0.0365042430837741
"DHFR",794.200138816103,-0.466054019821801,0.0985678043463627,-4.72825810529479,2.26454202744213e-06,5.66021136051066e-05
"CCNI",1547.42307420154,-0.225116616459005,0.0768653394826856,-2.92871426801822,0.00340367149470528,0.0288932593950196
"TFDP1",1599.28950366958,-0.382040260904214,0.0747784638358292,-5.10896107391235,3.23935076146833e-07,9.95748255807874e-06
"SLC3A2",5789.31350824067,-0.150954352478776,0.0496744154122492,-3.03887526860663,0.00237463149134917,0.0215831978892324
"DUT",772.236919381372,-0.445836713362019,0.100961570593419,-4.41590508885247,1.00588215213435e-05,0.000207854311937907
